"∞¸√¯º“","∞¸√¯¿œΩ√","«•√˛ºˆø¬(°…)","«•√˛ ø∞∫–(psu)","«•√˛ DO(mg/L)","«•√˛ºˆΩ…(m)","¡ﬂ√Êºˆø¬(°…)","¡ﬂ√Êø∞∫–(psu)","¡ﬂ√ÊDO(mg/L)","¡ﬂ√˛ºˆΩ…(m)","¿˙√˛ºˆø¬(°…)","¿˙√˛ ø∞∫–(psu)","¿˙√˛ DO(mg/L)","¿˙√˛ºˆΩ…(m)"
±‚¿Â(bgj8a),"2015-04-29 15:30",14.5,,,5,14.4,,,10,14.1,,,15
±‚¿Â(bgj8a),"2015-04-29 16:00",14.4,,,5,14.4,,,10,13.9,,,15
±‚¿Â(bgj8a),"2015-04-29 16:30",14.5,,,5,14.3,,,10,13.6,,,15
±‚¿Â(bgj8a),"2015-04-29 17:00",14.5,,,5,14.1,,,10,13.4,,,15
±‚¿Â(bgj8a),"2015-04-29 17:30",14.5,,,5,13.9,,,10,13.1,,,15
±‚¿Â(bgj8a),"2015-04-29 18:00",14.4,,,5,13.9,,,10,13.3,,,15
±‚¿Â(bgj8a),"2015-04-29 18:30",14.4,,,5,14.1,,,10,13.3,,,15
±‚¿Â(bgj8a),"2015-04-29 19:00",14.3,,,5,13.9,,,10,13.4,,,15
±‚¿Â(bgj8a),"2015-04-29 20:00",13.9,,,5,13.1,,,10,12.9,,,15
±‚¿Â(bgj8a),"2015-04-29 21:00",14.2,,,5,13.1,,,10,12.8,,,15
±‚¿Â(bgj8a),"2015-04-29 21:30",14.3,,,5,13.6,,,10,12.9,,,15
±‚¿Â(bgj8a),"2015-04-29 22:00",14.3,,,5,14,,,10,13.3,,,15
±‚¿Â(bgj8a),"2015-04-29 22:30",14.3,,,5,13.9,,,10,13.1,,,15
±‚¿Â(bgj8a),"2015-04-29 23:00",14.3,,,5,13.9,,,10,13.1,,,15
±‚¿Â(bgj8a),"2015-04-29 23:30",14.3,,,5,14.1,,,10,14.1,,,15
±‚¿Â(bgj8a),"2015-04-30 00:00",14.3,,,5,13.9,,,10,13.8,,,15
±‚¿Â(bgj8a),"2015-04-30 00:30",14.3,,,5,13.8,,,10,13.4,,,15
±‚¿Â(bgj8a),"2015-04-30 01:00",14.2,,,5,13.8,,,10,13.6,,,15
±‚¿Â(bgj8a),"2015-04-30 02:00",14.3,,,5,13.9,,,10,13.6,,,15
±‚¿Â(bgj8a),"2015-04-30 02:30",14.3,,,5,14.2,,,10,13.9,,,15
±‚¿Â(bgj8a),"2015-04-30 03:00",14.3,,,5,14.1,,,10,13.9,,,15
±‚¿Â(bgj8a),"2015-04-30 03:30",14.3,,,5,14,,,10,13.2,,,15
±‚¿Â(bgj8a),"2015-04-30 04:00",14.3,,,5,14,,,10,13.1,,,15
±‚¿Â(bgj8a),"2015-04-30 04:30",14.3,,,5,13.6,,,10,13.1,,,15
±‚¿Â(bgj8a),"2015-04-30 05:00",14.3,,,5,13.9,,,10,13.5,,,15
±‚¿Â(bgj8a),"2015-04-30 05:30",14.2,,,5,13.8,,,10,13.5,,,15
±‚¿Â(bgj8a),"2015-04-30 06:00",14.1,,,5,13.8,,,10,13.1,,,15
±‚¿Â(bgj8a),"2015-04-30 07:00",13.9,,,5,13.6,,,10,12.9,,,15
±‚¿Â(bgj8a),"2015-04-30 07:30",13.8,,,5,13.1,,,10,12.8,,,15
±‚¿Â(bgj8a),"2015-04-30 08:00",13.8,,,5,13.5,,,10,12.8,,,15
±‚¿Â(bgj8a),"2015-04-30 08:30",13.6,,,5,13.2,,,10,12.9,,,15
±‚¿Â(bgj8a),"2015-04-30 09:00",13.8,,,5,13.4,,,10,12.9,,,15
±‚¿Â(bgj8a),"2015-04-30 09:30",13.8,,,5,13.3,,,10,13.1,,,15
±‚¿Â(bgj8a),"2015-04-30 10:00",13.9,,,5,13.2,,,10,12.9,,,15
±‚¿Â(bgj8a),"2015-04-30 10:30",14,,,5,13.7,,,10,13.1,,,15
±‚¿Â(bgj8a),"2015-04-30 11:00",13.9,,,5,13.5,,,10,12.8,,,15
±‚¿Â(bgj8a),"2015-04-30 12:00",14.1,,,5,14.1,,,10,13.8,,,15
±‚¿Â(bgj8a),"2015-04-30 13:00",14.1,,,5,13.9,,,10,13.6,,,15
±‚¿Â(bgj8a),"2015-04-30 13:30",14.1,,,5,14,,,10,13.5,,,15
±‚¿Â(bgj8a),"2015-04-30 14:00",14.1,,,5,13.9,,,10,13.5,,,15
±‚¿Â(bgj8a),"2015-04-30 14:30",14.1,,,5,13.9,,,10,13.7,,,15
±‚¿Â(bgj8a),"2015-04-30 15:00",14.1,,,5,13.9,,,10,13.6,,,15
±‚¿Â(bgj8a),"2015-04-30 16:00",14,,,5,13.6,,,10,13.2,,,15
±‚¿Â(bgj8a),"2015-04-30 16:30",14.1,,,5,13.6,,,10,12.9,,,15
±‚¿Â(bgj8a),"2015-04-30 17:00",14.1,,,5,13.4,,,10,12.8,,,15
±‚¿Â(bgj8a),"2015-04-30 17:30",14.1,,,5,13.6,,,10,12.9,,,15
±‚¿Â(bgj8a),"2015-04-30 18:00",14,,,5,13.6,,,10,12.9,,,15
±‚¿Â(bgj8a),"2015-04-30 18:30",14.2,,,5,13.9,,,10,13.5,,,15
±‚¿Â(bgj8a),"2015-04-30 19:00",14.1,,,5,13.9,,,10,13.7,,,15
±‚¿Â(bgj8a),"2015-04-30 20:00",14,,,5,13.6,,,10,13.3,,,15
±‚¿Â(bgj8a),"2015-04-30 21:00",13.9,,,5,13.8,,,10,13.3,,,15
±‚¿Â(bgj8a),"2015-04-30 21:30",13.9,,,5,13.4,,,10,13.2,,,15
±‚¿Â(bgj8a),"2015-04-30 22:00",14,,,5,13.9,,,10,13.5,,,15
±‚¿Â(bgj8a),"2015-04-30 22:30",13.9,,,5,13.8,,,10,13.5,,,15
±‚¿Â(bgj8a),"2015-04-30 23:00",13.9,,,5,13.7,,,10,13.6,,,15
±‚¿Â(bgj8a),"2015-04-30 23:30",13.9,,,5,13.8,,,10,13.6,,,15
ªÔ√¥(bsc87),"2015-04-01 00:00",8.5,,,5,7,,,15,6.9,,,25
ªÔ√¥(bsc87),"2015-04-01 00:30",8.5,,,5,6.9,,,15,6.8,,,25
ªÔ√¥(bsc87),"2015-04-01 01:00",8.4,,,5,6.8,,,15,6.4,,,25
ªÔ√¥(bsc87),"2015-04-01 01:30",8.4,,,5,6.8,,,15,6.3,,,25
ªÔ√¥(bsc87),"2015-04-01 02:00",8.3,,,5,6.8,,,15,5.6,,,25
ªÔ√¥(bsc87),"2015-04-01 02:30",8.3,,,5,6.8,,,15,5.8,,,25
ªÔ√¥(bsc87),"2015-04-01 03:00",8.3,,,5,6.8,,,15,5.8,,,25
ªÔ√¥(bsc87),"2015-04-01 03:30",8.1,,,5,7.1,,,15,5.9,,,25
ªÔ√¥(bsc87),"2015-04-01 04:00",8.3,,,5,7.4,,,15,6.4,,,25
ªÔ√¥(bsc87),"2015-04-01 04:30",8.3,,,5,7.9,,,15,7,,,25
ªÔ√¥(bsc87),"2015-04-01 05:00",8.3,,,5,8.1,,,15,7.9,,,25
ªÔ√¥(bsc87),"2015-04-01 05:30",8.4,,,5,8.3,,,15,8,,,25
ªÔ√¥(bsc87),"2015-04-01 06:00",8.6,,,5,8.6,,,15,8.4,,,25
ªÔ√¥(bsc87),"2015-04-01 06:30",8.4,,,5,8.4,,,15,8.3,,,25
ªÔ√¥(bsc87),"2015-04-01 07:00",8.5,,,5,8.5,,,15,8.4,,,25
ªÔ√¥(bsc87),"2015-04-01 07:30",8.6,,,5,8.6,,,15,8.5,,,25
ªÔ√¥(bsc87),"2015-04-01 08:00",8.6,,,5,8.6,,,15,8.5,,,25
ªÔ√¥(bsc87),"2015-04-01 08:30",8.6,,,5,8.6,,,15,8.4,,,25
ªÔ√¥(bsc87),"2015-04-01 09:00",8.6,,,5,8.6,,,15,8.5,,,25
ªÔ√¥(bsc87),"2015-04-01 09:30",8.7,,,5,8.7,,,15,8.6,,,25
ªÔ√¥(bsc87),"2015-04-01 10:00",8.8,,,5,8.8,,,15,8.7,,,25
ªÔ√¥(bsc87),"2015-04-01 10:30",8.8,,,5,8.8,,,15,8.7,,,25
ªÔ√¥(bsc87),"2015-04-01 11:00",8.9,,,5,8.9,,,15,8.9,,,25
ªÔ√¥(bsc87),"2015-04-01 11:30",9,,,5,9,,,15,8.9,,,25
ªÔ√¥(bsc87),"2015-04-01 12:00",9.1,,,5,9.1,,,15,9,,,25
ªÔ√¥(bsc87),"2015-04-01 12:30",9.3,,,5,9.3,,,15,9.1,,,25
ªÔ√¥(bsc87),"2015-04-01 13:00",9.3,,,5,9.3,,,15,9.2,,,25
ªÔ√¥(bsc87),"2015-04-01 13:30",9.3,,,5,9.3,,,15,9.3,,,25
ªÔ√¥(bsc87),"2015-04-01 14:00",9.4,,,5,9.4,,,15,9.4,,,25
ªÔ√¥(bsc87),"2015-04-01 14:30",9.6,,,5,9.5,,,15,9.5,,,25
ªÔ√¥(bsc87),"2015-04-01 15:00",9.6,,,5,9.6,,,15,9.6,,,25
ªÔ√¥(bsc87),"2015-04-01 15:30",9.7,,,5,9.6,,,15,9.6,,,25
ªÔ√¥(bsc87),"2015-04-01 16:00",9.8,,,5,9.7,,,15,9.6,,,25
ªÔ√¥(bsc87),"2015-04-01 16:30",9.8,,,5,9.8,,,15,9.6,,,25
ªÔ√¥(bsc87),"2015-04-01 17:00",9.8,,,5,9.8,,,15,9.6,,,25
ªÔ√¥(bsc87),"2015-04-01 17:30",9.9,,,5,9.8,,,15,9.6,,,25
ªÔ√¥(bsc87),"2015-04-01 18:00",9.9,,,5,9.9,,,15,9.6,,,25
ªÔ√¥(bsc87),"2015-04-01 18:30",9.8,,,5,9.8,,,15,9.7,,,25
ªÔ√¥(bsc87),"2015-04-01 19:00",9.9,,,5,9.8,,,15,9.6,,,25
ªÔ√¥(bsc87),"2015-04-01 19:30",9.9,,,5,9.9,,,15,9.7,,,25
ªÔ√¥(bsc87),"2015-04-01 20:00",9.9,,,5,9.9,,,15,9.7,,,25
ªÔ√¥(bsc87),"2015-04-01 20:30",9.9,,,5,9.9,,,15,9.8,,,25
ªÔ√¥(bsc87),"2015-04-01 21:00",9.9,,,5,9.9,,,15,9.8,,,25
ªÔ√¥(bsc87),"2015-04-01 21:30",9.8,,,5,9.9,,,15,9.8,,,25
ªÔ√¥(bsc87),"2015-04-01 22:00",9.9,,,5,9.9,,,15,9.7,,,25
ªÔ√¥(bsc87),"2015-04-01 22:30",9.8,,,5,9.9,,,15,9.8,,,25
ªÔ√¥(bsc87),"2015-04-01 23:00",9.9,,,5,9.8,,,15,9.8,,,25
ªÔ√¥(bsc87),"2015-04-01 23:30",9.9,,,5,9.8,,,15,9.8,,,25
ªÔ√¥(bsc87),"2015-04-02 00:00",9.9,,,5,9.9,,,15,9.8,,,25
ªÔ√¥(bsc87),"2015-04-02 00:30",9.9,,,5,9.8,,,15,9.7,,,25
ªÔ√¥(bsc87),"2015-04-02 01:00",9.9,,,5,9.9,,,15,9.8,,,25
ªÔ√¥(bsc87),"2015-04-02 01:30",9.9,,,5,9.9,,,15,9.9,,,25
ªÔ√¥(bsc87),"2015-04-02 02:00",10,,,5,10,,,15,9.9,,,25
ªÔ√¥(bsc87),"2015-04-02 02:30",10.2,,,5,10.2,,,15,10,,,25
ªÔ√¥(bsc87),"2015-04-02 03:00",10.3,,,5,10.2,,,15,10.1,,,25
ªÔ√¥(bsc87),"2015-04-02 03:30",10.3,,,5,10.3,,,15,10.2,,,25
ªÔ√¥(bsc87),"2015-04-02 04:00",10.3,,,5,10.2,,,15,10.3,,,25
ªÔ√¥(bsc87),"2015-04-02 04:30",10.4,,,5,10.3,,,15,10.2,,,25
ªÔ√¥(bsc87),"2015-04-02 05:00",10.4,,,5,10.3,,,15,10.3,,,25
ªÔ√¥(bsc87),"2015-04-02 05:30",10.5,,,5,10.4,,,15,10.3,,,25
ªÔ√¥(bsc87),"2015-04-02 06:00",10.5,,,5,10.3,,,15,10.3,,,25
ªÔ√¥(bsc87),"2015-04-02 06:30",10.3,,,5,10.1,,,15,9.8,,,25
ªÔ√¥(bsc87),"2015-04-02 07:00",10.4,,,5,10.2,,,15,9.9,,,25
ªÔ√¥(bsc87),"2015-04-02 07:30",10.3,,,5,10.1,,,15,9.9,,,25
ªÔ√¥(bsc87),"2015-04-02 08:00",10.4,,,5,10.3,,,15,10.1,,,25
ªÔ√¥(bsc87),"2015-04-02 08:30",10.4,,,5,10.3,,,15,10.1,,,25
ªÔ√¥(bsc87),"2015-04-02 09:00",10.4,,,5,10.3,,,15,10,,,25
ªÔ√¥(bsc87),"2015-04-02 09:30",10.3,,,5,10.2,,,15,9.7,,,25
ªÔ√¥(bsc87),"2015-04-02 10:00",10.3,,,5,10.2,,,15,9.6,,,25
ªÔ√¥(bsc87),"2015-04-02 10:30",10.3,,,5,10.1,,,15,9.3,,,25
ªÔ√¥(bsc87),"2015-04-02 11:00",10.3,,,5,10.2,,,15,9.3,,,25
ªÔ√¥(bsc87),"2015-04-02 11:30",10.3,,,5,10.2,,,15,9.4,,,25
ªÔ√¥(bsc87),"2015-04-02 12:00",10.3,,,5,9.9,,,15,9.4,,,25
ªÔ√¥(bsc87),"2015-04-02 12:30",10.3,,,5,9.6,,,15,9.5,,,25
ªÔ√¥(bsc87),"2015-04-02 13:00",10.3,,,5,9.8,,,15,9.5,,,25
ªÔ√¥(bsc87),"2015-04-02 13:30",10.2,,,5,10,,,15,9.4,,,25
ªÔ√¥(bsc87),"2015-04-02 14:00",10.2,,,5,10,,,15,9.4,,,25
ªÔ√¥(bsc87),"2015-04-02 14:30",10.1,,,5,10,,,15,9.1,,,25
ªÔ√¥(bsc87),"2015-04-02 15:00",10.1,,,5,10,,,15,9.6,,,25
ªÔ√¥(bsc87),"2015-04-02 15:30",10.1,,,5,9.9,,,15,9.1,,,25
ªÔ√¥(bsc87),"2015-04-02 16:00",10,,,5,9.9,,,15,8.5,,,25
ªÔ√¥(bsc87),"2015-04-02 16:30",9.9,,,5,9.8,,,15,8.2,,,25
ªÔ√¥(bsc87),"2015-04-02 17:00",9.8,,,5,9.2,,,15,7.6,,,25
ªÔ√¥(bsc87),"2015-04-02 17:30",9.6,,,5,9.2,,,15,7.3,,,25
ªÔ√¥(bsc87),"2015-04-02 18:00",9.5,,,5,8.9,,,15,7,,,25
ªÔ√¥(bsc87),"2015-04-02 18:30",9.5,,,5,8.8,,,15,6.9,,,25
ªÔ√¥(bsc87),"2015-04-02 19:00",9.4,,,5,8.4,,,15,6.8,,,25
ªÔ√¥(bsc87),"2015-04-02 19:30",9.3,,,5,7.9,,,15,6.8,,,25
ªÔ√¥(bsc87),"2015-04-02 20:00",9.2,,,5,8.2,,,15,6.9,,,25
ªÔ√¥(bsc87),"2015-04-02 20:30",9.1,,,5,7.2,,,15,6.6,,,25
ªÔ√¥(bsc87),"2015-04-02 21:00",8.9,,,5,6.8,,,15,6.4,,,25
ªÔ√¥(bsc87),"2015-04-02 21:30",8.6,,,5,6.6,,,15,5.9,,,25
ªÔ√¥(bsc87),"2015-04-02 22:00",8.4,,,5,6.6,,,15,5.9,,,25
ªÔ√¥(bsc87),"2015-04-02 22:30",8,,,5,6.4,,,15,5.7,,,25
ªÔ√¥(bsc87),"2015-04-02 23:00",8.7,,,5,6.4,,,15,5.6,,,25
ªÔ√¥(bsc87),"2015-04-02 23:30",8.6,,,5,6.4,,,15,5.6,,,25
ªÔ√¥(bsc87),"2015-04-03 00:00",8.2,,,5,6,,,15,5.5,,,25
ªÔ√¥(bsc87),"2015-04-03 00:30",7.6,,,5,5.9,,,15,5.4,,,25
ªÔ√¥(bsc87),"2015-04-03 01:00",7.2,,,5,5.9,,,15,5.4,,,25
ªÔ√¥(bsc87),"2015-04-03 01:30",6.9,,,5,5.8,,,15,5.4,,,25
ªÔ√¥(bsc87),"2015-04-03 02:00",6.8,,,5,6,,,15,5.4,,,25
ªÔ√¥(bsc87),"2015-04-03 02:30",7.4,,,5,6,,,15,5.4,,,25
ªÔ√¥(bsc87),"2015-04-03 03:00",7.8,,,5,6.3,,,15,5.6,,,25
ªÔ√¥(bsc87),"2015-04-03 03:30",7.9,,,5,6.1,,,15,5.6,,,25
ªÔ√¥(bsc87),"2015-04-03 04:00",8.1,,,5,6.3,,,15,5.6,,,25
ªÔ√¥(bsc87),"2015-04-03 04:30",8.2,,,5,6.4,,,15,5.9,,,25
ªÔ√¥(bsc87),"2015-04-03 05:00",8.2,,,5,6.4,,,15,6.1,,,25
ªÔ√¥(bsc87),"2015-04-03 05:30",8.1,,,5,6.4,,,15,6,,,25
ªÔ√¥(bsc87),"2015-04-03 06:00",8.1,,,5,6.4,,,15,6,,,25
ªÔ√¥(bsc87),"2015-04-03 06:30",8.2,,,5,6.6,,,15,6.1,,,25
ªÔ√¥(bsc87),"2015-04-03 07:00",8.1,,,5,6.7,,,15,6.2,,,25
ªÔ√¥(bsc87),"2015-04-03 07:30",8.1,,,5,7.1,,,15,6.2,,,25
ªÔ√¥(bsc87),"2015-04-03 08:00",8.1,,,5,6.7,,,15,6.1,,,25
ªÔ√¥(bsc87),"2015-04-03 08:30",8.1,,,5,6.8,,,15,6.1,,,25
ªÔ√¥(bsc87),"2015-04-03 09:00",8,,,5,6.6,,,15,5.8,,,25
ªÔ√¥(bsc87),"2015-04-03 09:30",7.9,,,5,6.2,,,15,5.6,,,25
ªÔ√¥(bsc87),"2015-04-03 10:00",8.1,,,5,6.3,,,15,5.6,,,25
ªÔ√¥(bsc87),"2015-04-03 10:30",8.1,,,5,6.1,,,15,5.4,,,25
ªÔ√¥(bsc87),"2015-04-03 11:00",8.1,,,5,6,,,15,5.4,,,25
ªÔ√¥(bsc87),"2015-04-03 11:30",8.1,,,5,6.7,,,15,5.6,,,25
ªÔ√¥(bsc87),"2015-04-03 12:00",8.3,,,5,7.7,,,15,5.9,,,25
ªÔ√¥(bsc87),"2015-04-03 12:30",8.4,,,5,8.2,,,15,7,,,25
ªÔ√¥(bsc87),"2015-04-03 13:00",8.8,,,5,8.3,,,15,7.9,,,25
ªÔ√¥(bsc87),"2015-04-03 13:30",9.4,,,5,8.1,,,15,7.9,,,25
ªÔ√¥(bsc87),"2015-04-03 14:00",9.6,,,5,8.1,,,15,7.8,,,25
ªÔ√¥(bsc87),"2015-04-03 14:30",9.8,,,5,8.9,,,15,7.8,,,25
ªÔ√¥(bsc87),"2015-04-03 15:00",9.8,,,5,9.1,,,15,7.9,,,25
ªÔ√¥(bsc87),"2015-04-03 15:30",9.8,,,5,9.5,,,15,8.6,,,25
ªÔ√¥(bsc87),"2015-04-03 16:00",9.8,,,5,9.5,,,15,8.9,,,25
ªÔ√¥(bsc87),"2015-04-03 16:30",9.6,,,5,9.4,,,15,9,,,25
ªÔ√¥(bsc87),"2015-04-03 17:00",9.6,,,5,9.3,,,15,9,,,25
ªÔ√¥(bsc87),"2015-04-03 17:30",9.2,,,5,8.8,,,15,7.5,,,25
ªÔ√¥(bsc87),"2015-04-03 18:00",9.1,,,5,8.2,,,15,6.3,,,25
ªÔ√¥(bsc87),"2015-04-03 18:30",8.9,,,5,8.1,,,15,5.9,,,25
ªÔ√¥(bsc87),"2015-04-03 19:00",8.9,,,5,7.4,,,15,5.6,,,25
ªÔ√¥(bsc87),"2015-04-03 19:30",9.2,,,5,8,,,15,5.8,,,25
ªÔ√¥(bsc87),"2015-04-03 20:00",9.3,,,5,7.9,,,15,5.8,,,25
ªÔ√¥(bsc87),"2015-04-03 20:30",9.1,,,5,6.1,,,15,5.7,,,25
ªÔ√¥(bsc87),"2015-04-03 21:00",9,,,5,6.6,,,15,5.8,,,25
ªÔ√¥(bsc87),"2015-04-03 21:30",8.9,,,5,6.5,,,15,5.6,,,25
ªÔ√¥(bsc87),"2015-04-03 22:00",8.9,,,5,6.9,,,15,5.8,,,25
ªÔ√¥(bsc87),"2015-04-03 22:30",9.2,,,5,7.8,,,15,6,,,25
ªÔ√¥(bsc87),"2015-04-03 23:00",9.3,,,5,8,,,15,6.3,,,25
ªÔ√¥(bsc87),"2015-04-03 23:30",9.3,,,5,7.6,,,15,6.1,,,25
ªÔ√¥(bsc87),"2015-04-04 00:00",9.3,,,5,7.7,,,15,6.1,,,25
ªÔ√¥(bsc87),"2015-04-04 00:30",9.3,,,5,7.8,,,15,6.1,,,25
ªÔ√¥(bsc87),"2015-04-04 01:00",9.3,,,5,8.7,,,15,6.3,,,25
ªÔ√¥(bsc87),"2015-04-04 01:30",9.3,,,5,9.3,,,15,7.3,,,25
ªÔ√¥(bsc87),"2015-04-04 02:00",9.4,,,5,9.3,,,15,8.1,,,25
ªÔ√¥(bsc87),"2015-04-04 02:30",9.4,,,5,8.8,,,15,7.6,,,25
ªÔ√¥(bsc87),"2015-04-04 03:00",9.4,,,5,8.6,,,15,7.8,,,25
ªÔ√¥(bsc87),"2015-04-04 03:30",9.3,,,5,7.8,,,15,7.4,,,25
ªÔ√¥(bsc87),"2015-04-04 04:00",9.4,,,5,8,,,15,7.1,,,25
ªÔ√¥(bsc87),"2015-04-04 04:30",9.4,,,5,8.1,,,15,6.8,,,25
ªÔ√¥(bsc87),"2015-04-04 05:00",9.4,,,5,8.5,,,15,7.4,,,25
ªÔ√¥(bsc87),"2015-04-04 05:30",9.3,,,5,8.9,,,15,7.8,,,25
ªÔ√¥(bsc87),"2015-04-04 06:00",9.3,,,5,9.2,,,15,7.8,,,25
ªÔ√¥(bsc87),"2015-04-04 06:30",9.3,,,5,9.1,,,15,7.9,,,25
ªÔ√¥(bsc87),"2015-04-04 07:00",9.2,,,5,8.6,,,15,7.8,,,25
ªÔ√¥(bsc87),"2015-04-04 07:30",9.2,,,5,8.4,,,15,7.8,,,25
ªÔ√¥(bsc87),"2015-04-04 08:00",9.2,,,5,8.6,,,15,7.7,,,25
ªÔ√¥(bsc87),"2015-04-04 08:30",9.2,,,5,8.8,,,15,8.2,,,25
ªÔ√¥(bsc87),"2015-04-04 09:00",9.1,,,5,8.9,,,15,8.5,,,25
ªÔ√¥(bsc87),"2015-04-04 09:30",9.2,,,5,8.6,,,15,8.3,,,25
ªÔ√¥(bsc87),"2015-04-04 10:00",9.1,,,5,8.4,,,15,8.1,,,25
ªÔ√¥(bsc87),"2015-04-04 10:30",9.1,,,5,8.5,,,15,8.3,,,25
ªÔ√¥(bsc87),"2015-04-04 11:00",8.9,,,5,8.4,,,15,8.2,,,25
ªÔ√¥(bsc87),"2015-04-04 11:30",8.7,,,5,7.9,,,15,7.8,,,25
ªÔ√¥(bsc87),"2015-04-04 12:00",8.8,,,5,8.2,,,15,8,,,25
ªÔ√¥(bsc87),"2015-04-04 12:30",8.8,,,5,8.1,,,15,7.8,,,25
ªÔ√¥(bsc87),"2015-04-04 13:00",8.8,,,5,8,,,15,7.6,,,25
ªÔ√¥(bsc87),"2015-04-04 13:30",8.7,,,5,8.1,,,15,7.6,,,25
ªÔ√¥(bsc87),"2015-04-04 14:00",8.6,,,5,8.1,,,15,7.6,,,25
ªÔ√¥(bsc87),"2015-04-04 14:30",8.5,,,5,8.1,,,15,7.3,,,25
ªÔ√¥(bsc87),"2015-04-04 15:00",8.4,,,5,8.1,,,15,7.1,,,25
ªÔ√¥(bsc87),"2015-04-04 15:30",8.3,,,5,8,,,15,7.1,,,25
ªÔ√¥(bsc87),"2015-04-04 16:00",8.3,,,5,8.1,,,15,7,,,25
ªÔ√¥(bsc87),"2015-04-04 16:30",8.3,,,5,7.6,,,15,6.9,,,25
ªÔ√¥(bsc87),"2015-04-04 17:00",8.3,,,5,8.3,,,15,7.8,,,25
ªÔ√¥(bsc87),"2015-04-04 17:30",8.3,,,5,8.2,,,15,8,,,25
ªÔ√¥(bsc87),"2015-04-04 18:00",8.2,,,5,8,,,15,7.7,,,25
ªÔ√¥(bsc87),"2015-04-04 18:30",8.1,,,5,8,,,15,7.6,,,25
ªÔ√¥(bsc87),"2015-04-04 19:00",8.1,,,5,8,,,15,7.5,,,25
ªÔ√¥(bsc87),"2015-04-04 19:30",8.1,,,5,7.9,,,15,7.6,,,25
ªÔ√¥(bsc87),"2015-04-04 20:00",8.1,,,5,7.8,,,15,7.6,,,25
ªÔ√¥(bsc87),"2015-04-04 20:30",8.1,,,5,7.6,,,15,7.4,,,25
ªÔ√¥(bsc87),"2015-04-04 21:00",8.1,,,5,7.8,,,15,7.6,,,25
ªÔ√¥(bsc87),"2015-04-04 21:30",8.1,,,5,7.8,,,15,7.7,,,25
ªÔ√¥(bsc87),"2015-04-04 22:00",8.1,,,5,7.9,,,15,7.8,,,25
ªÔ√¥(bsc87),"2015-04-04 22:30",8.1,,,5,7.8,,,15,7.5,,,25
ªÔ√¥(bsc87),"2015-04-04 23:00",8.1,,,5,7.8,,,15,7.5,,,25
ªÔ√¥(bsc87),"2015-04-04 23:30",8.1,,,5,7.9,,,15,7.6,,,25
ªÔ√¥(bsc87),"2015-04-05 00:00",8.3,,,5,8,,,15,7.9,,,25
ªÔ√¥(bsc87),"2015-04-05 00:30",8.3,,,5,8,,,15,7.8,,,25
ªÔ√¥(bsc87),"2015-04-05 01:00",8.2,,,5,8,,,15,7.1,,,25
ªÔ√¥(bsc87),"2015-04-05 01:30",8,,,5,7.9,,,15,7.1,,,25
ªÔ√¥(bsc87),"2015-04-05 02:00",8,,,5,8.1,,,15,7.8,,,25
ªÔ√¥(bsc87),"2015-04-05 02:30",7.9,,,5,8,,,15,7.7,,,25
ªÔ√¥(bsc87),"2015-04-05 03:00",8,,,5,8,,,15,7.6,,,25
ªÔ√¥(bsc87),"2015-04-05 03:30",8,,,5,7.9,,,15,7.9,,,25
ªÔ√¥(bsc87),"2015-04-05 04:00",8,,,5,7.9,,,15,7.9,,,25
ªÔ√¥(bsc87),"2015-04-05 04:30",8,,,5,7.9,,,15,8,,,25
ªÔ√¥(bsc87),"2015-04-05 05:00",7.9,,,5,7.9,,,15,8,,,25
ªÔ√¥(bsc87),"2015-04-05 05:30",7.9,,,5,7.9,,,15,8,,,25
ªÔ√¥(bsc87),"2015-04-05 06:00",7.9,,,5,7.9,,,15,8,,,25
ªÔ√¥(bsc87),"2015-04-05 06:30",8,,,5,8,,,15,8,,,25
ªÔ√¥(bsc87),"2015-04-05 07:00",8,,,5,8.1,,,15,8.1,,,25
ªÔ√¥(bsc87),"2015-04-05 07:30",8.9,,,5,8.4,,,15,8.2,,,25
ªÔ√¥(bsc87),"2015-04-05 08:00",9.4,,,5,8.9,,,15,8.2,,,25
ªÔ√¥(bsc87),"2015-04-05 08:30",9.2,,,5,9,,,15,8.3,,,25
ªÔ√¥(bsc87),"2015-04-05 09:00",9.6,,,5,9,,,15,8.6,,,25
ªÔ√¥(bsc87),"2015-04-05 09:30",9.6,,,5,8.9,,,15,8.7,,,25
ªÔ√¥(bsc87),"2015-04-05 10:00",9.5,,,5,8.9,,,15,8.7,,,25
ªÔ√¥(bsc87),"2015-04-05 11:30",9,,,5,8.6,,,15,8.4,,,25
ªÔ√¥(bsc87),"2015-04-05 12:00",9.3,,,5,8.6,,,15,8.1,,,25
ªÔ√¥(bsc87),"2015-04-05 12:30",9.3,,,5,8.6,,,15,8,,,25
ªÔ√¥(bsc87),"2015-04-05 13:00",9.3,,,5,8.7,,,15,7.9,,,25
ªÔ√¥(bsc87),"2015-04-05 13:30",9.3,,,5,8.7,,,15,7.9,,,25
ªÔ√¥(bsc87),"2015-04-05 14:00",9.3,,,5,8.7,,,15,8,,,25
ªÔ√¥(bsc87),"2015-04-05 14:30",9.1,,,5,8.6,,,15,7.8,,,25
ªÔ√¥(bsc87),"2015-04-05 15:00",9.4,,,5,8.7,,,15,7.6,,,25
